timestamp,aqi,pm25,pm10,no2,o3,so2,co,eu_aqi,dust,uv_index,city,lat,lon,source,temperature,humidity,precipitation,wind_speed,wind_direction,pressure,cloud_cover,pm25_forecast,aqi_forecast,year,month,day,hour,dayofweek,dayofyear,week,hour_sin,hour_cos,month_sin,month_cos,day_sin,day_cos,is_weekend,is_rush_hour,season
2025-08-21 08:00:00,54.0,13.2,25.3,5.9,95.0,14.5,160.0,38.0,1.0,0.85,Alexandria,31.2001,29.9187,Open-Meteo,28.2,62.0,0.0,18.4,318.0,1006.6,4.0,13.4,57.0,2025,8,21,8,3,233,34,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,1,3
2025-08-21 09:00:00,54.0,16.1,27.8,6.4,98.0,20.3,164.0,39.0,1.0,2.45,Alexandria,31.2001,29.9187,Open-Meteo,29.2,58.0,0.0,19.2,320.0,1006.9,2.0,13.4,57.0,2025,8,21,9,3,233,34,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,1,3
2025-08-21 10:00:00,54.0,15.3,28.6,5.9,101.0,25.9,167.0,41.0,1.0,4.8,Alexandria,31.2001,29.9187,Open-Meteo,30.2,54.0,0.0,19.3,319.0,1007.2,0.0,13.4,57.0,2025,8,21,10,3,233,34,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0,3
2025-08-21 11:00:00,54.0,15.0,31.0,5.6,107.0,29.9,166.0,45.0,1.0,7.3,Alexandria,31.2001,29.9187,Open-Meteo,30.9,52.0,0.0,19.8,318.0,1007.4,0.0,13.4,57.0,2025,8,21,11,3,233,34,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0,3
2025-08-21 12:00:00,54.0,15.4,33.1,5.4,110.0,31.4,166.0,47.0,1.0,9.15,Alexandria,31.2001,29.9187,Open-Meteo,31.4,50.0,0.0,19.8,319.0,1007.3,0.0,13.4,57.0,2025,8,21,12,3,233,34,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0,3
2025-08-21 13:00:00,54.0,15.7,36.8,5.3,110.0,31.2,164.0,47.0,1.0,9.75,Alexandria,31.2001,29.9187,Open-Meteo,31.7,50.0,0.0,20.2,319.0,1007.4,0.0,13.4,57.0,2025,8,21,13,3,233,34,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0,3
2025-08-21 14:00:00,54.0,13.8,36.4,5.1,110.0,29.4,166.0,47.0,1.0,8.85,Alexandria,31.2001,29.9187,Open-Meteo,31.7,52.0,0.0,20.3,320.0,1007.2,0.0,13.4,57.0,2025,8,21,14,3,233,34,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0,3
2025-08-21 15:00:00,54.0,14.5,36.3,5.1,109.0,28.0,164.0,46.0,1.0,6.7,Alexandria,31.2001,29.9187,Open-Meteo,31.5,52.0,0.0,20.6,320.0,1007.0,0.0,13.4,57.0,2025,8,21,15,3,233,34,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0,3
2025-08-21 16:00:00,54.0,14.5,35.3,5.1,107.0,26.2,157.0,45.0,1.0,4.25,Alexandria,31.2001,29.9187,Open-Meteo,31.0,56.0,0.0,19.6,322.0,1007.0,0.0,13.4,57.0,2025,8,21,16,3,233,34,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0,3
2025-08-21 17:00:00,54.0,14.0,33.3,5.6,102.0,24.2,160.0,41.0,1.0,2.1,Alexandria,31.2001,29.9187,Open-Meteo,30.3,58.0,0.0,19.7,321.0,1006.8,0.0,13.4,57.0,2025,8,21,17,3,233,34,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,1,3
2025-08-21 18:00:00,54.0,14.0,31.0,7.0,101.0,21.8,164.0,41.0,1.0,0.7,Alexandria,31.2001,29.9187,Open-Meteo,29.4,63.0,0.0,18.8,321.0,1006.9,0.0,13.4,57.0,2025,8,21,18,3,233,34,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,1,3
2025-08-21 19:00:00,54.0,13.5,29.1,7.1,101.0,19.4,170.0,41.0,1.0,0.1,Alexandria,31.2001,29.9187,Open-Meteo,28.3,68.0,0.0,17.4,321.0,1006.6,0.0,13.4,57.0,2025,8,21,19,3,233,34,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,1,3
2025-08-21 20:00:00,54.0,12.8,29.0,6.7,100.0,19.3,173.0,40.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,27.5,72.0,0.0,15.6,320.0,1007.3,1.0,13.4,57.0,2025,8,21,20,3,233,34,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0,3
2025-08-21 21:00:00,54.0,13.2,29.7,6.7,100.0,16.5,160.0,40.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,27.1,76.0,0.0,15.1,320.0,1007.6,4.0,13.4,57.0,2025,8,21,21,3,233,34,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0,3
2025-08-21 22:00:00,54.0,13.3,30.4,7.1,101.0,20.3,158.0,41.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,26.8,77.0,0.0,14.5,319.0,1008.2,3.0,13.4,57.0,2025,8,21,22,3,233,34,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0,3
2025-08-21 23:00:00,54.0,12.9,30.9,6.9,99.0,22.5,158.0,40.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,26.5,78.0,0.0,13.6,318.0,1008.0,5.0,13.4,57.0,2025,8,21,23,3,233,34,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0,3
2025-08-22 00:00:00,54.0,12.6,30.4,7.0,99.0,23.3,161.0,40.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,26.3,79.0,0.0,13.0,318.0,1007.9,6.0,13.4,57.0,2025,8,22,0,4,234,34,0.0,1.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,3
2025-08-22 01:00:00,54.0,12.9,30.4,7.0,100.0,23.0,158.0,40.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,26.1,80.0,0.0,13.6,319.0,1007.8,17.0,13.4,57.0,2025,8,22,1,4,234,34,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,3
2025-08-22 02:00:00,54.0,13.1,26.7,6.9,103.0,24.0,149.0,42.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,26.0,81.0,0.0,13.7,320.0,1007.5,15.0,13.4,57.0,2025,8,22,2,4,234,34,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,3
2025-08-22 03:00:00,54.0,12.5,25.2,6.7,103.0,22.3,145.0,42.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,25.9,81.0,0.0,13.8,321.0,1007.4,32.0,13.4,57.0,2025,8,22,3,4,234,34,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,3
2025-08-22 04:00:00,54.0,12.1,24.4,7.4,104.0,26.2,145.0,43.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,25.6,81.0,0.0,11.6,325.0,1007.4,10.0,13.4,57.0,2025,8,22,4,4,234,34,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,3
2025-08-22 05:00:00,54.0,11.4,25.3,7.2,104.0,25.1,145.0,43.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,25.5,81.0,0.0,10.9,324.0,1007.1,5.0,13.4,57.0,2025,8,22,5,4,234,34,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,3
2025-08-22 06:00:00,54.0,11.2,26.6,8.0,104.0,25.9,145.0,43.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,25.3,82.0,0.0,10.2,324.0,1007.2,9.0,13.4,57.0,2025,8,22,6,4,234,34,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,3
2025-08-22 07:00:00,53.0,11.6,27.7,8.6,103.0,26.3,147.0,42.0,1.0,0.15,Alexandria,31.2001,29.9187,Open-Meteo,25.5,81.0,0.0,9.4,329.0,1007.6,6.0,13.4,57.0,2025,8,22,7,4,234,34,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,3
2025-08-22 08:00:00,53.0,11.8,26.4,9.1,104.0,22.7,151.0,43.0,1.0,0.85,Alexandria,31.2001,29.9187,Open-Meteo,27.2,71.0,0.0,11.9,333.0,1007.8,1.0,13.4,57.0,2025,8,22,8,4,234,34,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,3
2025-08-22 09:00:00,53.0,11.9,26.6,9.6,105.0,31.4,160.0,43.0,0.0,2.45,Alexandria,31.2001,29.9187,Open-Meteo,28.6,65.0,0.0,11.4,331.0,1007.8,1.0,13.4,57.0,2025,8,22,9,4,234,34,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,3
2025-08-22 10:00:00,53.0,12.2,25.2,10.1,105.0,44.5,161.0,43.0,1.0,4.8,Alexandria,31.2001,29.9187,Open-Meteo,29.7,60.0,0.0,11.6,328.0,1008.0,0.0,13.4,57.0,2025,8,22,10,4,234,34,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,3
2025-08-22 11:00:00,52.0,12.9,25.7,9.7,109.0,53.4,161.0,46.0,1.0,7.25,Alexandria,31.2001,29.9187,Open-Meteo,30.7,56.0,0.0,12.3,323.0,1008.1,0.0,13.4,57.0,2025,8,22,11,4,234,34,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,3
2025-08-22 12:00:00,52.0,13.6,26.0,8.9,111.0,54.9,161.0,47.0,1.0,9.0,Alexandria,31.2001,29.9187,Open-Meteo,31.4,53.0,0.0,13.6,319.0,1007.9,0.0,13.4,57.0,2025,8,22,12,4,234,34,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,3
2025-08-22 13:00:00,52.0,13.9,25.8,8.3,115.0,50.5,159.0,50.0,1.0,9.55,Alexandria,31.2001,29.9187,Open-Meteo,31.7,53.0,0.0,14.9,317.0,1007.4,0.0,13.4,57.0,2025,8,22,13,4,234,34,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,3
2025-08-22 14:00:00,52.0,13.9,25.3,7.2,115.0,42.6,159.0,50.0,1.0,8.6,Alexandria,31.2001,29.9187,Open-Meteo,31.7,54.0,0.0,15.8,319.0,1007.2,0.0,13.4,57.0,2025,8,22,14,4,234,34,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,3
2025-08-22 15:00:00,52.0,14.4,26.6,6.6,112.0,37.1,161.0,48.0,1.0,6.8,Alexandria,31.2001,29.9187,Open-Meteo,31.5,56.0,0.0,16.4,320.0,1006.8,0.0,13.4,57.0,2025,8,22,15,4,234,34,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,3
2025-08-22 16:00:00,53.0,15.3,28.8,6.2,110.0,32.2,166.0,47.0,1.0,4.3,Alexandria,31.2001,29.9187,Open-Meteo,30.9,57.0,0.0,15.9,328.0,1006.9,0.0,13.4,57.0,2025,8,22,16,4,234,34,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,3
2025-08-22 17:00:00,54.0,16.0,30.0,6.2,110.0,28.2,165.0,47.0,1.0,2.1,Alexandria,31.2001,29.9187,Open-Meteo,30.1,60.0,0.0,16.4,330.0,1006.8,0.0,13.4,57.0,2025,8,22,17,4,234,34,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,3
2025-08-22 18:00:00,55.0,16.4,36.9,6.8,111.0,24.9,165.0,47.0,1.0,0.65,Alexandria,31.2001,29.9187,Open-Meteo,29.2,65.0,0.0,15.9,331.0,1006.6,0.0,13.4,57.0,2025,8,22,18,4,234,34,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,3
2025-08-22 19:00:00,57.0,17.7,35.4,7.3,105.0,23.7,166.0,43.0,1.0,0.1,Alexandria,31.2001,29.9187,Open-Meteo,28.1,71.0,0.0,14.7,332.0,1006.5,0.0,13.4,57.0,2025,8,22,19,4,234,34,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,3
2025-08-22 20:00:00,56.0,17.8,33.0,7.4,104.0,23.0,165.0,43.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,27.3,77.0,0.0,12.4,334.0,1006.5,0.0,13.4,57.0,2025,8,22,20,4,234,34,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,3
2025-08-22 21:00:00,54.0,17.4,30.4,7.0,104.0,18.2,162.0,43.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,26.9,80.0,0.0,10.3,331.0,1007.3,0.0,13.4,57.0,2025,8,22,21,4,234,34,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,3
2025-08-22 22:00:00,54.0,17.6,29.6,8.2,103.0,23.9,160.0,42.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,26.5,83.0,0.0,10.0,330.0,1007.6,0.0,13.4,57.0,2025,8,22,22,4,234,34,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,3
2025-08-22 23:00:00,54.0,17.8,29.4,7.7,102.0,30.0,158.0,41.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,26.2,85.0,0.0,10.5,325.0,1007.6,0.0,13.4,57.0,2025,8,22,23,4,234,34,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,3
2025-08-23 00:00:00,54.0,17.7,29.0,7.5,103.0,30.7,156.0,42.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,26.1,86.0,0.0,10.7,327.0,1007.6,0.0,13.4,57.0,2025,8,23,0,5,235,34,0.0,1.0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,3
2025-08-23 01:00:00,55.0,17.3,28.0,8.2,103.0,36.1,155.0,42.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,25.9,87.0,0.0,10.0,330.0,1007.3,0.0,13.4,57.0,2025,8,23,1,5,235,34,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,3
2025-08-23 02:00:00,55.0,16.8,26.3,8.2,103.0,35.4,158.0,42.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,25.5,88.0,0.0,8.7,328.0,1006.9,0.0,13.4,57.0,2025,8,23,2,5,235,34,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,3
2025-08-23 03:00:00,56.0,16.3,25.4,8.0,102.0,32.6,158.0,41.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,25.3,88.0,0.0,8.1,323.0,1006.6,0.0,13.4,57.0,2025,8,23,3,5,235,34,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,3
2025-08-23 04:00:00,56.0,17.6,25.7,8.0,103.0,30.2,157.0,42.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,25.0,91.0,0.0,7.1,330.0,1006.8,0.0,13.4,57.0,2025,8,23,4,5,235,34,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,3
2025-08-23 05:00:00,56.0,15.7,25.7,8.2,99.0,30.0,155.0,40.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,24.3,92.0,0.0,5.5,337.0,1006.5,0.0,13.4,57.0,2025,8,23,5,5,235,34,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,3
2025-08-23 06:00:00,57.0,14.5,24.9,10.2,94.0,30.6,153.0,38.0,2.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,24.0,92.0,0.0,3.2,341.0,1006.6,0.0,13.4,57.0,2025,8,23,6,5,235,34,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,3
2025-08-23 07:00:00,57.0,15.1,27.6,10.0,93.0,42.1,152.0,37.0,2.0,0.15,Alexandria,31.2001,29.9187,Open-Meteo,24.1,93.0,0.0,3.4,328.0,1006.8,0.0,13.4,57.0,2025,8,23,7,5,235,34,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,1,3
2025-08-23 08:00:00,57.0,15.9,28.5,10.2,95.0,27.9,151.0,38.0,3.0,0.8,Alexandria,31.2001,29.9187,Open-Meteo,27.0,81.0,0.0,5.6,320.0,1006.9,0.0,13.4,57.0,2025,8,23,8,5,235,34,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,1,3
2025-08-23 09:00:00,58.0,18.6,28.2,10.5,94.0,40.4,151.0,38.0,3.0,2.4,Alexandria,31.2001,29.9187,Open-Meteo,28.9,69.0,0.0,7.8,314.0,1007.3,0.0,13.4,57.0,2025,8,23,9,5,235,34,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,1,3
2025-08-23 10:00:00,58.0,18.6,28.6,10.1,95.0,48.9,156.0,38.0,3.0,4.7,Alexandria,31.2001,29.9187,Open-Meteo,30.3,61.0,0.0,11.2,315.0,1007.8,0.0,13.4,57.0,2025,8,23,10,5,235,34,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,3
2025-08-23 11:00:00,59.0,19.6,30.7,9.4,100.0,49.4,158.0,40.0,3.0,7.15,Alexandria,31.2001,29.9187,Open-Meteo,31.4,54.0,0.0,11.8,317.0,1007.7,0.0,13.4,57.0,2025,8,23,11,5,235,34,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,3
2025-08-23 12:00:00,60.0,21.5,31.0,8.4,103.0,46.4,162.0,42.0,4.0,8.95,Alexandria,31.2001,29.9187,Open-Meteo,32.7,45.0,0.0,11.5,316.0,1007.7,0.0,13.4,57.0,2025,8,23,12,5,235,34,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,3
2025-08-23 13:00:00,60.0,22.4,30.3,7.3,99.0,42.6,161.0,40.0,4.0,9.5,Alexandria,31.2001,29.9187,Open-Meteo,33.2,43.0,0.0,13.5,312.0,1007.3,0.0,13.4,57.0,2025,8,23,13,5,235,34,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,3
2025-08-23 14:00:00,61.0,19.9,28.8,6.3,98.0,34.6,161.0,39.0,4.0,8.65,Alexandria,31.2001,29.9187,Open-Meteo,33.4,41.0,0.0,15.0,309.0,1007.2,0.0,13.4,57.0,2025,8,23,14,5,235,34,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,3
2025-08-23 15:00:00,62.0,18.3,28.3,5.7,96.0,28.2,157.0,38.0,3.0,6.7,Alexandria,31.2001,29.9187,Open-Meteo,32.7,46.0,0.0,16.4,305.0,1006.8,0.0,13.4,57.0,2025,8,23,15,5,235,34,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,3
2025-08-23 16:00:00,62.0,17.4,28.0,5.2,91.0,23.3,156.0,36.0,4.0,4.2,Alexandria,31.2001,29.9187,Open-Meteo,32.2,51.0,0.0,15.2,305.0,1006.8,0.0,13.4,57.0,2025,8,23,16,5,235,34,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,3
2025-08-23 17:00:00,62.0,16.6,29.5,5.2,86.0,22.9,154.0,35.0,3.0,2.0,Alexandria,31.2001,29.9187,Open-Meteo,31.1,60.0,0.0,15.7,307.0,1006.4,0.0,13.4,57.0,2025,8,23,17,5,235,34,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,1,3
2025-08-23 18:00:00,62.0,16.3,32.4,5.7,83.0,21.8,157.0,35.0,4.0,0.6,Alexandria,31.2001,29.9187,Open-Meteo,29.9,68.0,0.0,14.2,309.0,1006.4,0.0,13.4,57.0,2025,8,23,18,5,235,34,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,1,3
2025-08-23 19:00:00,62.0,16.6,33.7,7.1,80.0,19.6,157.0,35.0,4.0,0.05,Alexandria,31.2001,29.9187,Open-Meteo,28.5,79.0,0.0,12.1,310.0,1006.2,0.0,13.4,57.0,2025,8,23,19,5,235,34,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,1,3
2025-08-23 20:00:00,62.0,17.3,35.0,9.0,76.0,19.1,162.0,35.0,5.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,27.5,87.0,0.0,9.6,308.0,1005.9,0.0,13.4,57.0,2025,8,23,20,5,235,34,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,3
2025-08-23 21:00:00,62.0,18.0,36.6,8.2,75.0,14.3,162.0,35.0,5.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,27.1,93.0,0.0,10.0,311.0,1006.5,9.0,13.4,57.0,2025,8,23,21,5,235,34,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,3
2025-08-23 22:00:00,62.0,18.4,36.9,8.6,75.0,12.8,161.0,35.0,4.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,26.9,93.0,0.0,10.3,310.0,1006.6,0.0,13.4,57.0,2025,8,23,22,5,235,34,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,3
2025-08-23 23:00:00,62.0,18.6,36.3,8.7,77.0,12.8,159.0,35.0,4.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,26.6,94.0,0.0,11.4,311.0,1006.4,1.0,13.4,57.0,2025,8,23,23,5,235,34,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,3
2025-08-24 00:00:00,62.0,19.0,36.3,8.4,80.0,12.8,158.0,35.0,4.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,26.5,95.0,0.0,11.9,309.0,1006.2,0.0,13.4,57.0,2025,8,24,0,6,236,34,0.0,1.0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,0,3
2025-08-24 01:00:00,62.0,19.1,35.4,8.1,83.0,12.7,154.0,36.0,4.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,26.4,95.0,0.0,11.7,306.0,1006.2,0.0,13.4,57.0,2025,8,24,1,6,236,34,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,0,3
2025-08-24 02:00:00,62.0,19.1,34.3,7.8,88.0,12.9,147.0,36.0,7.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,26.3,95.0,0.0,11.2,305.0,1006.0,0.0,13.4,57.0,2025,8,24,2,6,236,34,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,0,3
2025-08-24 03:00:00,63.0,19.0,34.9,6.6,87.0,16.7,155.0,36.0,6.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,26.2,95.0,0.0,11.3,309.0,1005.8,1.0,13.4,57.0,2025,8,24,3,6,236,34,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,0,3
2025-08-24 04:00:00,63.0,18.3,34.2,7.2,82.0,16.6,157.0,36.0,5.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,26.1,90.0,0.0,11.0,320.0,1006.2,0.0,13.4,57.0,2025,8,24,4,6,236,34,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,0,3
2025-08-24 05:00:00,63.0,18.2,32.1,7.2,80.0,17.7,157.0,36.0,3.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,26.0,89.0,0.0,10.4,323.0,1006.1,0.0,13.4,57.0,2025,8,24,5,6,236,34,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,0,3
2025-08-24 06:00:00,63.0,18.1,29.8,7.2,81.0,20.7,158.0,36.0,3.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,25.9,88.0,0.0,9.7,325.0,1006.2,0.0,13.4,57.0,2025,8,24,6,6,236,34,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,0,3
